Mod:Item:MetaData, Localized Name
extracells:storage.physical:0, 256k-ME存储元件
extracells:storage.physical:1, 1024k-ME存储元件
extracells:storage.physical:2, 4096k-ME存储元件
extracells:storage.physical:3, 16384k-ME存储元件
extracells:storage.physical:4, ME方块容器 - 空
extracells:storage.physical:4, ME方块容器 - 空
extracells:storage.gas:0, 1k-ME气体存储元件
extracells:storage.gas:1, 4k-ME气体存储元件
extracells:storage.gas:2, 16k-ME气体存储元件
extracells:storage.gas:3, 64k-ME气体存储元件
extracells:storage.gas:4, 256k-ME气体存储元件
extracells:storage.gas:5, 1024k-ME气体存储元件
extracells:storage.gas:6, 4096k-ME气体存储元件
extracells:pattern.fluid:0, ME流体模式
extracells:pattern.fluid:0, ME流体模式: 水
extracells:pattern.fluid:0, ME流体模式: 熔岩
extracells:pattern.fluid:0, ME流体模式: 液态氢
extracells:pattern.fluid:0, ME流体模式: 液态氧
extracells:pattern.fluid:0, ME流体模式: 液态氯
extracells:pattern.fluid:0, ME流体模式: 液态二氧化硫
extracells:pattern.fluid:0, ME流体模式: 液态三氧化硫
extracells:pattern.fluid:0, ME流体模式: 硫酸
extracells:pattern.fluid:0, ME流体模式: 液态氯化氢
extracells:pattern.fluid:0, ME流体模式: 液态乙烯
extracells:pattern.fluid:0, ME流体模式: 液态钠
extracells:pattern.fluid:0, ME流体模式: 盐水
extracells:pattern.fluid:0, ME流体模式: 液态氘
extracells:pattern.fluid:0, ME流体模式: 液态氚
extracells:pattern.fluid:0, ME流体模式: 液态氘氚燃料
extracells:pattern.fluid:0, ME流体模式: 液态锂
extracells:pattern.fluid:0, ME流体模式: 重水
extracells:pattern.fluid:0, ME流体模式: 蒸汽
extracells:pattern.fluid:0, ME流体模式: 杂酚油
extracells:pattern.fluid:0, ME流体模式: 液态煤炭
extracells:pattern.fluid:0, ME流体模式: 石油
extracells:pattern.fluid:0, ME流体模式: 石脑油
extracells:pattern.fluid:0, ME流体模式: 精炼油
extracells:pattern.fluid:0, ME流体模式: 树汁
extracells:pattern.fluid:0, ME流体模式: 糖浆
extracells:pattern.fluid:0, ME流体模式: 树脂
extracells:pattern.fluid:0, ME流体模式: 树油
extracells:pattern.fluid:0, ME流体模式: 种子油
extracells:pattern.fluid:0, ME流体模式: 生物质原油
extracells:pattern.fluid:0, ME流体模式: 藿香碱
extracells:pattern.fluid:0, ME流体模式: 蘑菇煲
extracells:pattern.fluid:0, ME流体模式: 知识精华
extracells:pattern.fluid:0, ME流体模式: 药水
extracells:pattern.fluid:0, ME流体模式: 喷溅药水
extracells:pattern.fluid:0, ME流体模式: 滞留药水
extracells:pattern.fluid:0, ME流体模式: 熔融红石
extracells:pattern.fluid:0, ME流体模式: 熔融荧石
extracells:pattern.fluid:0, ME流体模式: 熔融末影珍珠
extracells:pattern.fluid:0, ME流体模式: 烈焰之炽焱
extracells:pattern.fluid:0, ME流体模式: 熔融凛冰
extracells:pattern.fluid:0, ME流体模式: 飞扬之清风
extracells:pattern.fluid:0, ME流体模式: 板块之层岩
extracells:pattern.fluid:0, ME流体模式: 元始魔力
extracells:pattern.fluid:0, ME流体模式: 植物油
extracells:pattern.fluid:0, ME流体模式: 乙醇
extracells:pattern.fluid:0, ME流体模式: 生物柴油
extracells:pattern.fluid:0, ME流体模式: 液态混凝土
extracells:pattern.fluid:0, ME流体模式: 流沙
extracells:pattern.fluid:0, ME流体模式: 蜜糖
extracells:pattern.fluid:0, ME流体模式: 血
extracells:pattern.fluid:0, ME流体模式: 毒液
extracells:pattern.fluid:0, ME流体模式: 温泉水
extracells:pattern.fluid:0, ME流体模式: 铍
extracells:pattern.fluid:0, ME流体模式: 钙
extracells:pattern.fluid:0, ME流体模式: 碳酸钙
extracells:pattern.fluid:0, ME流体模式: 绿泥石
extracells:pattern.fluid:0, ME流体模式: 氘
extracells:pattern.fluid:0, ME流体模式: 硝化甘油
extracells:pattern.fluid:0, ME流体模式: 氦
extracells:pattern.fluid:0, ME流体模式: 氦-3
extracells:pattern.fluid:0, ME流体模式: 等离子氦
extracells:pattern.fluid:0, ME流体模式: 氢
extracells:pattern.fluid:0, ME流体模式: 锂
extracells:pattern.fluid:0, ME流体模式: 汞
extracells:pattern.fluid:0, ME流体模式: 甲烷
extracells:pattern.fluid:0, ME流体模式: 硝基煤油
extracells:pattern.fluid:0, ME流体模式: 硝基燃油
extracells:pattern.fluid:0, ME流体模式: 氮
extracells:pattern.fluid:0, ME流体模式: 二氧化氮
extracells:pattern.fluid:0, ME流体模式: 钾
extracells:pattern.fluid:0, ME流体模式: 硅
extracells:pattern.fluid:0, ME流体模式: 钠
extracells:pattern.fluid:0, ME流体模式: 过硫酸钠
extracells:pattern.fluid:0, ME流体模式: 氚
extracells:pattern.fluid:0, ME流体模式: 钨
extracells:pattern.fluid:0, ME流体模式: 碳
extracells:pattern.fluid:0, ME流体模式: 碳纤维
extracells:pattern.fluid:0, ME流体模式: 硝基碳
extracells:pattern.fluid:0, ME流体模式: 硫
extracells:pattern.fluid:0, ME流体模式: 硫化钠
extracells:pattern.fluid:0, ME流体模式: 柴油
extracells:pattern.fluid:0, ME流体模式: 硝基柴油
extracells:pattern.fluid:0, ME流体模式: 石油
extracells:pattern.fluid:0, ME流体模式: 硫酸
extracells:pattern.fluid:0, ME流体模式: 压缩空气
extracells:pattern.fluid:0, ME流体模式: 电解水
extracells:pattern.fluid:0, ME流体模式: 纯净水
extracells:pattern.fluid:0, ME流体模式: 乙醇
extracells:pattern.fluid:0, ME流体模式: 生物质
extracells:pattern.fluid:0, ME流体模式: 液态玻璃
extracells:pattern.fluid:0, ME流体模式: 蜂蜜
extracells:pattern.fluid:0, ME流体模式: 碎冰
extracells:pattern.fluid:0, ME流体模式: 果汁
extracells:pattern.fluid:0, ME流体模式: 牛奶
extracells:pattern.fluid:0, ME流体模式: 种子油
extracells:pattern.fluid:0, ME流体模式: 蜂蜜酒
extracells:pattern.fluid:0, ME流体模式: 硫酸
extracells:pattern.fluid:0, ME流体模式: 丙烷
extracells:pattern.fluid:0, ME流体模式: 液态硫磺
extracells:pattern.fluid:0, ME流体模式: Energite液体
extracells:pattern.fluid:0, ME流体模式: 液态荧石
extracells:pattern.fluid:0, ME流体模式: 原油
extracells:pattern.fluid:0, ME流体模式: 柴油
extracells:pattern.fluid:0, ME流体模式: 润滑油
extracells:pattern.fluid:0, ME流体模式: 汽油
extracells:pattern.fluid:0, ME流体模式: 凝固汽油
extracells:pattern.fluid:0, ME流体模式: 怪物精华液
extracells:pattern.fluid:0, ME流体模式: 肉汤
extracells:pattern.fluid:0, ME流体模式: 胶乳
extracells:pattern.fluid:0, ME流体模式: 污水
extracells:pattern.fluid:0, ME流体模式: 污泥
extracells:pattern.fluid:0, ME流体模式: 生物燃油
extracells:pattern.fluid:0, ME流体模式: 粉红史莱姆
extracells:pattern.fluid:0, ME流体模式: 蛋白质
extracells:pattern.fluid:0, ME流体模式: 甜菜汤
extracells:pattern.fluid:0, ME流体模式: 兔肉煲
extracells:pattern.fluid:0, ME流体模式: 糖水
extracells:pattern.fluid:0, ME流体模式: 苹果汁
extracells:pattern.fluid:0, ME流体模式: 甜菜汁
extracells:pattern.fluid:0, ME流体模式: 仙人掌汁
extracells:pattern.fluid:0, ME流体模式: 胡萝卜汁
extracells:pattern.fluid:0, ME流体模式: 紫影果汁
extracells:pattern.fluid:0, ME流体模式: 闪烁西瓜汁
extracells:pattern.fluid:0, ME流体模式: 金苹果汁
extracells:pattern.fluid:0, ME流体模式: 金胡萝卜汁
extracells:pattern.fluid:0, ME流体模式: 西瓜汁
extracells:pattern.fluid:0, ME流体模式: 南瓜汁
extracells:pattern.fluid:0, ME流体模式: Hot Crude
extracells:pattern.fluid:0, ME流体模式: Liquid Petroleum Gas
extracells:pattern.fluid:0, ME流体模式: Light Oil
extracells:pattern.fluid:0, ME流体模式: Heavy Oil
extracells:pattern.fluid:0, ME流体模式: Natural Gas
extracells:pattern.fluid:0, ME流体模式: Naphtha
extracells:pattern.fluid:0, ME流体模式: Liquid Plastic
extracells:pattern.fluid:0, ME流体模式: Kerosene
extracells:pattern.fluid:0, ME流体模式: Fuel
extracells:pattern.fluid:0, ME流体模式: Oil Residue
extracells:pattern.fluid:0, ME流体模式: Wood Gas
extracells:pattern.fluid:0, ME流体模式: 营养精华液
extracells:pattern.fluid:0, ME流体模式: 深渊露水
extracells:pattern.fluid:0, ME流体模式: 轻盈之气
extracells:pattern.fluid:0, ME流体模式: 烈酒
extracells:pattern.fluid:0, ME流体模式: 火箭燃料
extracells:pattern.fluid:0, ME流体模式: 火焰水
extracells:pattern.fluid:0, ME流体模式: 液态经验
extracells:pattern.fluid:0, ME流体模式: 液态阳光
extracells:pattern.fluid:0, ME流体模式: 云之精华
extracells:pattern.fluid:0, ME流体模式: 浓缩云之精华
extracells:pattern.fluid:0, ME流体模式: 氧气
extracells:pattern.fluid:0, ME流体模式: 氕
extracells:pattern.fluid:0, ME流体模式: 火箭燃料
extracells:pattern.fluid:0, ME流体模式: 氮
extracells:pattern.fluid:0, ME流体模式: 豆浆
extracells:pattern.fluid:0, ME流体模式: 酱油
extracells:pattern.fluid:0, ME流体模式: 米醋
extracells:pattern.fluid:0, ME流体模式: 果醋
extracells:pattern.fluid:0, ME流体模式: 香油
extracells:pattern.fluid:0, ME流体模式: 食用油
extracells:terminal.fluid.wireless, item.extracells.terminal.fluid.wireless.name
extracells:storage.component:0, 256k-ME存储组件
extracells:storage.component:1, 1024k-ME存储组件
extracells:storage.component:2, 4096k-ME存储组件
extracells:storage.component:3, 16384k-ME存储组件
extracells:storage.component:4, 1k-ME流体存储组件
extracells:storage.component:5, 4k-ME流体存储组件
extracells:storage.component:6, 16k-ME流体存储组件
extracells:storage.component:7, 64k-ME流体存储组件
extracells:storage.component:8, 256k-ME流体存储组件
extracells:storage.component:9, 1024k-ME流体存储组件
extracells:storage.component:10, 4096k-ME流体存储组件
extracells:storage.component:11, 1k-ME气体存储组件
extracells:storage.component:12, 4k-ME气体存储组件
extracells:storage.component:13, 16k-ME气体存储组件
extracells:storage.component:14, 64k-ME气体存储组件
extracells:storage.component:15, 256k-ME气体存储组件
extracells:storage.component:16, 1024k-ME气体存储组件
extracells:storage.component:17, 4096k-ME气体存储组件
extracells:storage.casing:0, 高级存储外壳
extracells:storage.casing:1, 流体储存外壳
extracells:storage.casing:2, 气体存储外壳
extracells:fluid.item, item.extracells.fluid.item.name
extracells:storage.fluid.portable, item.extracells.storage.fluid.portable.name
extracells:storage.gas.portable, item.extracells.storage.gas.portable.name
extracells:pattern.crafting, item.extracells.pattern.crafting.name
extracells:terminal.universal.wireless, item.extracells.terminal.universal.wireless.name
extracells:terminal.gas.wireless, item.extracells.terminal.gas.wireless.name
extracells:oc.upgrade:2, ME升级 (Tier 1)
extracells:oc.upgrade:1, ME升级 (Tier 2)
extracells:oc.upgrade:0, ME升级 (Tier 3)
extracells:gas.item, item.extracells.gas.item.name
extracells:certustank, extracells.block.certustank.name
extracells:walrus, 海象
extracells:fluidcrafter, ME流体装配室
extracells:ecbaseblock, ME流体接口
extracells:fluidfiller, 流体自动装填机
extracells:hardmedrive, ME防爆驱动器
extracells:vibrantchamberfluid, 流体谐振仓
magneticraft:ingots:2, 铜锭
magneticraft:ingots:3, 铅锭
magneticraft:ingots:4, 钴锭
magneticraft:ingots:5, 钨锭
magneticraft:ingots:6, 钢锭
magneticraft:ingots:7, 铝锭
magneticraft:ingots:9, 秘银锭
magneticraft:ingots:10, 镍锭
magneticraft:ingots:11, 锇锭
magneticraft:ingots:12, 银锭
magneticraft:ingots:13, 锡锭
magneticraft:ingots:14, 锌锭
magneticraft:light_plates:0, 轻薄铁板
magneticraft:light_plates:1, 轻薄金板
magneticraft:light_plates:2, 轻薄铜板
magneticraft:light_plates:3, 轻薄铅板
magneticraft:light_plates:5, 轻薄钨板
magneticraft:light_plates:6, 轻薄钢板
magneticraft:heavy_plates:0, 厚重铁板
magneticraft:heavy_plates:1, 厚重金板
magneticraft:heavy_plates:2, 厚重铜板
magneticraft:heavy_plates:3, 厚重铅板
magneticraft:heavy_plates:5, 厚重钨板
magneticraft:heavy_plates:6, 厚重钢板
magneticraft:nuggets:2, 铜粒
magneticraft:nuggets:3, 铅粒
magneticraft:nuggets:4, 钴粒
magneticraft:nuggets:5, 钨粒
magneticraft:nuggets:6, 钢粒
magneticraft:nuggets:7, 铝粒
magneticraft:nuggets:9, 秘银粒
magneticraft:nuggets:10, 镍粒
magneticraft:nuggets:11, 锇粒
magneticraft:nuggets:12, 银粒
magneticraft:nuggets:13, 锡粒
magneticraft:nuggets:14, 锌粒
magneticraft:chunks:0, 细块铁矿
magneticraft:chunks:1, 细块金矿
magneticraft:chunks:2, 细块铜矿
magneticraft:chunks:3, 细块铅矿
magneticraft:chunks:4, 细块钴矿
magneticraft:chunks:5, 细块钨矿
magneticraft:chunks:7, 细块铝矿
magneticraft:chunks:9, 细块秘银矿
magneticraft:chunks:10, 细块镍矿
magneticraft:chunks:11, 细块锇矿
magneticraft:chunks:12, 细块银矿
magneticraft:chunks:13, 细块锡矿
magneticraft:chunks:14, 细块锌矿
magneticraft:dusts:0, 铁粉
magneticraft:dusts:1, 金粉
magneticraft:dusts:2, 铜粉
magneticraft:dusts:3, 铅粉
magneticraft:dusts:4, 钴粉
magneticraft:dusts:5, 钨粉
magneticraft:dusts:6, 钢粉
magneticraft:dusts:7, 铝粉
magneticraft:dusts:9, 秘银粉
magneticraft:dusts:10, 镍粉
magneticraft:dusts:11, 锇粉
magneticraft:dusts:12, 银粉
magneticraft:dusts:13, 锡粉
magneticraft:dusts:14, 锌粉
magneticraft:rocky_chunks:0, 铁砾岩
magneticraft:rocky_chunks:1, 金砾岩
magneticraft:rocky_chunks:2, 铜砾岩
magneticraft:rocky_chunks:3, 铅砾岩
magneticraft:rocky_chunks:4, 钴砾岩
magneticraft:rocky_chunks:5, 钨砾岩
magneticraft:rocky_chunks:7, 铝砾岩
magneticraft:rocky_chunks:8, 方铅砾岩
magneticraft:rocky_chunks:9, 秘银砾岩
magneticraft:rocky_chunks:10, 镍砾岩
magneticraft:rocky_chunks:11, 锇砾岩
magneticraft:rocky_chunks:12, 银砾岩
magneticraft:rocky_chunks:13, 锡砾岩
magneticraft:rocky_chunks:14, 锌砾岩
magneticraft:stone_hammer, item.magneticraft.stone_hammer.name
magneticraft:iron_hammer, item.magneticraft.iron_hammer.name
magneticraft:steel_hammer, item.magneticraft.steel_hammer.name
magneticraft:copper_coil, item.magneticraft.copper_coil.name
magneticraft:voltmeter, item.magneticraft.voltmeter.name
magneticraft:thermometer, item.magneticraft.thermometer.name
magneticraft:wrench, item.magneticraft.wrench.name
magneticraft:battery_item_low, item.magneticraft.battery_item_low.name
magneticraft:battery_item_medium, item.magneticraft.battery_item_medium.name
magneticraft:crafting:0, 硫晶
magneticraft:crafting:1, 交流发电机
magneticraft:crafting:2, 马达
magneticraft:crafting:3, 小型铜线圈
magneticraft:crafting:4, 磁铁
magneticraft:crafting:5, 铁网
magneticraft:crafting:6, 线网
magneticraft:guide_book, item.magneticraft.guide_book.name
magneticraft:floppy_disk:0, 软盘
magneticraft:floppy_disk:1, 软盘（Lisp）
magneticraft:floppy_disk:2, 软盘（FORTH）
magneticraft:floppy_disk:3, 软盘（Shell）
magneticraft:floppy_disk:4, 软盘（BASIC）
magneticraft:floppy_disk:5, 软盘（Editor）
magneticraft:floppy_disk:6, 软盘（ASM）
magneticraft:iron_gear, item.magneticraft.iron_gear.name
magneticraft:steel_gear, item.magneticraft.steel_gear.name
magneticraft:tungsten_gear, item.magneticraft.tungsten_gear.name
magneticraft:limestone:0, 石灰石
magneticraft:limestone:1, 石灰石砖
magneticraft:limestone:2, 碎石灰石
magneticraft:burnt_limestone:0, 焦灰石灰石
magneticraft:burnt_limestone:1, 焦灰石灰石砖
magneticraft:burnt_limestone:2, 焦灰碎石灰石
magneticraft:tile_limestone:0, 方石灰石
magneticraft:tile_limestone:1, 反向花纹石灰石砖
magneticraft:tube_light:0, 灯管
magneticraft:ores:0, 黄铜矿石
magneticraft:ores:1, 方铅矿石
magneticraft:ores:2, 钴矿石
magneticraft:ores:3, 黑钨矿石
magneticraft:ores:4, 黄铁矿石
magneticraft:oil_source:0, 含油地层（满）
magneticraft:oil_source:10, 含油地层（空）
magneticraft:storage_blocks:0, Copper Block
magneticraft:storage_blocks:1, Lead Block
magneticraft:storage_blocks:2, Cobalt Block
magneticraft:storage_blocks:3, Tungsten Block
magneticraft:storage_blocks:4, Sulfur Block
magneticraft:box:0, 木箱
magneticraft:crushing_table:0, 粉碎台
magneticraft:sluice_box:0, 洗矿槽
magneticraft:multiblock_parts:0, 机座方块
magneticraft:multiblock_parts:1, 电池机座方块
magneticraft:multiblock_parts:2, 铁格栅机械方块
magneticraft:multiblock_parts:3, 条纹机械方块
magneticraft:multiblock_parts:4, 铜线圈机械方块
magneticraft:multiblock_parts:5, 波纹铁质机械方块
magneticraft:multiblock_column:0, 机械支撑柱
magneticraft:pumpjack_drill:0, 石油泵
magneticraft:battery:0, 电池块
magneticraft:electric_furnace:0, Electric furnace
magneticraft:infinite_energy:0, 无限能源
magneticraft:air_bubble:0, 气泡
magneticraft:airlock:0, 气锁
magneticraft:thermopile:0, 温差电堆
magneticraft:wind_turbine:0, 风力涡轮机
magneticraft:electric_heater:0, 电力加热器
magneticraft:rf_heater:0, RF Heater
magneticraft:solar_panel:0, 太阳能板
magneticraft:shelving_unit:0, 货架
magneticraft:steam_engine:0, 蒸汽机
magneticraft:grinder:0, 粉碎机
magneticraft:sieve:0, 电动滤筛台
magneticraft:solar_tower:0, 太阳能塔
magneticraft:solar_mirror:0, 太阳能反光镜
magneticraft:container:0, 集装箱
magneticraft:pumpjack:0, 石油钻井
magneticraft:hydraulic_press:0, 液压机
magneticraft:oil_heater:0, Oil Heater
magneticraft:refinery:0, Refinery
magneticraft:computer:0, 电脑
magneticraft:mining_robot:0, 采矿机器人
magneticraft:combustion_chamber:0, 燃烧室
magneticraft:steam_boiler:0, 锅炉
magneticraft:heat_pipe:0, Heat Pipe
magneticraft:insulated_heat_pipe:0, Insulated Heat Pipe
magneticraft:heat_sink:0, Heat sink
magneticraft:gasification_unit:0, Gasification Unit
magneticraft:conveyor_belt:0, 传送带
magneticraft:inserter:0, 插入器
magneticraft:water_generator:0, 无限水源方块
magneticraft:feeding_trough:0, 木质饲料槽
magneticraft:connector:0, 电线接线器
magneticraft:electric_pole:0, 电线杆
magneticraft:electric_cable:0, Electric cable
magneticraft:electric_pole_transformer:0, 电线杆变压器
magneticraft:small_tank:0, Small tank
magneticraft:iron_pipe:0, 铁质管道
rebornstorage:storagecell:0, 256k存储磁盘
rebornstorage:storagecell:1, 1024k存储磁盘
rebornstorage:storagecell:2, 4096k存储磁盘
rebornstorage:storagecell:3, 16384k存储磁盘
rebornstorage:storagecellfluid:0, 1024k流体存储磁盘
rebornstorage:storagecellfluid:1, 4096k流体存储磁盘
rebornstorage:storagecellfluid:2, 16384k流体存储磁盘
rebornstorage:storagecellfluid:3, 32768k流体存储磁盘
rebornstorage:storagepart:0, 256k存储元件
rebornstorage:storagepart:1, 1024k存储元件
rebornstorage:storagepart:2, 4096k存储元件
rebornstorage:storagepart:3, 16384k存储元件
rebornstorage:storagepart:4, 1024k流体存储元件
rebornstorage:storagepart:5, 4096k流体存储元件
rebornstorage:storagepart:6, 16384k流体存储元件
rebornstorage:storagepart:7, 32768k流体存储元件
rebornstorage:multicrafter:0, 合成器框架
rebornstorage:multicrafter:1, 散热器
rebornstorage:multicrafter:2, 合成器CPU
rebornstorage:multicrafter:3, 合成器存储
rebornstorage:multicrafter:4, IO端口
sereneseasons:greenhouse_glass:0, 温室玻璃
sereneseasons:season_sensor_spring:0, 季节传感器（春）
sereneseasons:season_sensor_summer:0, 季节传感器（夏）
sereneseasons:season_sensor_autumn:0, 季节传感器（秋）
sereneseasons:season_sensor_winter:0, 季节传感器（冬）
sereneseasons:ss_icon, 静谧四季图标
sereneseasons:season_clock, 季节指示仪
